timestamp,website,status_code,latency,poll_time
2023-11-11 19:20:21.937822,https://www.apple.com/,200,184.473,0
2023-11-11 19:20:33.108177,https://www.apple.com/,200,1164.857,10
2023-11-11 19:20:43.268667,https://www.apple.com/,200,155.535,20
2023-11-11 19:20:53.398502,https://www.apple.com/,200,123.394,30
2023-11-11 19:21:03.534860,https://www.apple.com/,200,133.225,40
2023-11-11 19:21:14.367446,https://www.apple.com/,200,830.63,50
2023-11-11 19:21:24.545198,https://www.apple.com/,200,173.233,60
2023-11-11 19:21:34.679863,https://www.apple.com/,200,129.042,70
2023-11-11 19:21:45.206162,https://www.apple.com/,200,522.634,80
2023-11-11 19:21:55.423597,https://www.apple.com/,200,213.406,90
2023-11-11 19:22:05.646055,https://www.apple.com/,200,216.394,100
2023-11-11 19:22:15.804958,https://www.apple.com/,200,157.305,110
2023-11-11 19:22:25.940136,https://www.apple.com/,200,132.712,120
2023-11-11 19:22:36.176792,https://www.apple.com/,200,235.317,130
2023-11-11 19:22:46.364598,https://www.apple.com/,200,182.924,140
2023-11-11 19:22:56.585119,https://www.apple.com/,200,213.93,150
2023-11-11 19:23:06.826591,https://www.apple.com/,200,235.957,160
2023-11-11 19:23:16.973913,https://www.apple.com/,200,145.815,170
2023-11-11 19:23:27.115373,https://www.apple.com/,200,136.79,180
2023-11-11 19:23:37.244161,https://www.apple.com/,200,126.973,190
2023-11-11 19:23:47.425716,https://www.apple.com/,200,179.229,200
2023-11-11 19:23:57.542963,https://www.apple.com/,200,112.64,210
2023-11-11 19:24:07.737998,https://www.apple.com/,200,190.71,220
2023-11-11 19:24:18.023216,https://www.apple.com/,200,282.973,230
2023-11-11 19:24:28.419815,https://www.apple.com/,200,391.892,240
2023-11-11 19:24:38.529849,https://www.apple.com/,200,106.082,250
2023-11-11 19:24:48.758133,https://www.apple.com/,200,224.911,260
2023-11-11 19:24:58.877993,https://www.apple.com/,200,113.87,270
2023-11-11 19:25:09.272501,https://www.apple.com/,200,393.236,280
2023-11-11 19:25:19.490389,https://www.apple.com/,200,212.481,290
2023-11-11 19:25:29.669916,https://www.apple.com/,200,176.731,300
2023-11-11 19:25:39.790832,https://www.apple.com/,200,116.639,310
2023-11-11 19:25:50.018256,https://www.apple.com/,200,220.756,320
2023-11-11 19:26:00.184406,https://www.apple.com/,200,159.848,330
2023-11-11 19:26:10.360727,https://www.apple.com/,200,173.198,340
2023-11-11 19:26:20.503569,https://www.apple.com/,200,136.946,350
2023-11-11 19:26:30.641770,https://www.apple.com/,200,136.015,360
2023-11-11 19:26:40.756250,https://www.apple.com/,200,112.304,370
2023-11-11 19:26:50.926689,https://www.apple.com/,200,164.932,380
2023-11-11 19:27:01.045858,https://www.apple.com/,200,114.944,390
2023-11-11 19:27:11.193985,https://www.apple.com/,200,146.923,400
2023-11-11 19:27:21.385895,https://www.apple.com/,200,186.212,410
2023-11-11 19:27:31.532581,https://www.apple.com/,200,141.182,420
2023-11-11 19:27:41.750307,https://www.apple.com/,200,211.009,430
2023-11-11 19:27:51.906157,https://www.apple.com/,200,154.002,440
2023-11-11 19:28:02.066069,https://www.apple.com/,200,154.259,450
2023-11-11 19:28:12.186588,https://www.apple.com/,200,114.79,460
2023-11-11 19:28:22.339577,https://www.apple.com/,200,147.972,470
2023-11-11 19:28:32.441341,https://www.apple.com/,200,96.223,480
2023-11-11 19:28:42.621697,https://www.apple.com/,200,174.823,490
